"","geometry.type","geometry.coordinates.1","geometry.coordinates.2","properties.geopin","properties.objectid","properties.shape_area","properties.shape_leng","properties.situs_dir","properties.situs_num","properties.situs_str","properties.situs_type","type"
"202","MultiPolygon",-90.0773452806367,29.9578091817101,"41031620","24","4351.10475443","331.684969727","","1565","CLEVELAND","AVE","Feature"
"203","MultiPolygon",-90.0772612409073,29.9577558690186,"41031620","24","4351.10475443","331.684969727","","1565","CLEVELAND","AVE","Feature"
"204","MultiPolygon",-90.0775247208915,29.9574695762855,"41031620","24","4351.10475443","331.684969727","","1565","CLEVELAND","AVE","Feature"
"205","MultiPolygon",-90.0897928047908,29.9603441271994,"41032072","25","16537.4029425","633.106550884","","2601","GRAVIER","ST","Feature"
"206","MultiPolygon",-90.0900433195092,29.9600589379097,"41032072","25","16537.4029425","633.106550884","","2601","GRAVIER","ST","Feature"
"207","MultiPolygon",-90.0901204161335,29.9600940481139,"41032072","25","16537.4029425","633.106550884","","2601","GRAVIER","ST","Feature"
"208","MultiPolygon",-90.0902039345607,29.9601323446855,"41032072","25","16537.4029425","633.106550884","","2601","GRAVIER","ST","Feature"
"209","MultiPolygon",-90.0902910259505,29.9601719245491,"41032072","25","16537.4029425","633.106550884","","2601","GRAVIER","ST","Feature"
"210","MultiPolygon",-90.0900448421592,29.9604552801247,"41032072","25","16537.4029425","633.106550884","","2601","GRAVIER","ST","Feature"
"211","MultiPolygon",-90.0901340951227,29.9604942557135,"41032072","25","16537.4029425","633.106550884","","2601","GRAVIER","ST","Feature"
"212","MultiPolygon",-90.0902233493598,29.9605332319569,"41032072","25","16537.4029425","633.106550884","","2601","GRAVIER","ST","Feature"
"213","MultiPolygon",-90.0901577936908,29.9606088773603,"41032072","25","16537.4029425","633.106550884","","2601","GRAVIER","ST","Feature"
"214","MultiPolygon",-90.0897272583231,29.9604191476817,"41032072","25","16537.4029425","633.106550884","","2601","GRAVIER","ST","Feature"
"215","MultiPolygon",-90.0897928047908,29.9603441271994,"41032072","25","16537.4029425","633.106550884","","2601","GRAVIER","ST","Feature"
"216","MultiPolygon",-90.0915296223902,29.9592055261075,"41032369","26","86798.4784005","1278.73423613","","2601","PERDIDO","ST","Feature"
"217","MultiPolygon",-90.0907229685249,29.9601906584623,"41032369","26","86798.4784005","1278.73423613","","2601","PERDIDO","ST","Feature"
"218","MultiPolygon",-90.0901611412009,29.9599369022438,"41032369","26","86798.4784005","1278.73423613","","2601","PERDIDO","ST","Feature"
"219","MultiPolygon",-90.0909738336154,29.9589550074149,"41032369","26","86798.4784005","1278.73423613","","2601","PERDIDO","ST","Feature"
"220","MultiPolygon",-90.0915296223902,29.9592055261075,"41032369","26","86798.4784005","1278.73423613","","2601","PERDIDO","ST","Feature"
"221","MultiPolygon",-90.0789672074303,29.9596200073584,"41032407","27","4440.71784582","300.42576096","","1800","CANAL","ST","Feature"
"222","MultiPolygon",-90.0791776898568,29.9593807161899,"41032407","27","4440.71784582","300.42576096","","1800","CANAL","ST","Feature"
"223","MultiPolygon",-90.079280222805,29.9594479564622,"41032407","27","4440.71784582","300.42576096","","1800","CANAL","ST","Feature"
"224","MultiPolygon",-90.0790683043777,29.9596872341042,"41032407","27","4440.71784582","300.42576096","","1800","CANAL","ST","Feature"
"225","MultiPolygon",-90.0789672074303,29.9596200073584,"41032407","27","4440.71784582","300.42576096","","1800","CANAL","ST","Feature"
"226","MultiPolygon",-90.0749660770978,29.9508732017697,"41032553","28","1472.39055634","195.671965698","S","445","RAMPART","ST","Feature"
"227","MultiPolygon",-90.0749728595525,29.9508476361423,"41032553","28","1472.39055634","195.671965698","S","445","RAMPART","ST","Feature"
"228","MultiPolygon",-90.0749803527068,29.9508227031663,"41032553","28","1472.39055634","195.671965698","S","445","RAMPART","ST","Feature"
"229","MultiPolygon",-90.0752126542227,29.9509018146369,"41032553","28","1472.39055634","195.671965698","S","445","RAMPART","ST","Feature"
"230","MultiPolygon",-90.0751991035802,29.9509516950449,"41032553","28","1472.39055634","195.671965698","S","445","RAMPART","ST","Feature"
"231","MultiPolygon",-90.0749660770978,29.9508732017697,"41032553","28","1472.39055634","195.671965698","S","445","RAMPART","ST","Feature"
"232","MultiPolygon",-90.0702078003986,29.9443844450425,"41032587","29","8936.59190098","517.349254202","","842","CAMP","ST","Feature"
"233","MultiPolygon",-90.0702235999973,29.9443270848559,"41032587","29","8936.59190098","517.349254202","","842","CAMP","ST","Feature"
"234","MultiPolygon",-90.0703252617812,29.9443480649549,"41032587","29","8936.59190098","517.349254202","","842","CAMP","ST","Feature"
"235","MultiPolygon",-90.0703896976966,29.9443611858259,"41032587","29","8936.59190098","517.349254202","","842","CAMP","ST","Feature"
"236","MultiPolygon",-90.0704224676937,29.9443677205724,"41032587","29","8936.59190098","517.349254202","","842","CAMP","ST","Feature"
"237","MultiPolygon",-90.0704047469777,29.9444283500207,"41032587","29","8936.59190098","517.349254202","","842","CAMP","ST","Feature"
"238","MultiPolygon",-90.0704056312667,29.9444285464768,"41032587","29","8936.59190098","517.349254202","","842","CAMP","ST","Feature"
"239","MultiPolygon",-90.0703650422473,29.9445736817424,"41032587","29","8936.59190098","517.349254202","","842","CAMP","ST","Feature"
"240","MultiPolygon",-90.0706468249791,29.9446324577993,"41032587","29","8936.59190098","517.349254202","","842","CAMP","ST","Feature"
"241","MultiPolygon",-90.0706243681791,29.9447053815318,"41032587","29","8936.59190098","517.349254202","","842","CAMP","ST","Feature"
"242","MultiPolygon",-90.0706229406045,29.9447047426792,"41032587","29","8936.59190098","517.349254202","","842","CAMP","ST","Feature"
"243","MultiPolygon",-90.0701527256376,29.9445958336506,"41032587","29","8936.59190098","517.349254202","","842","CAMP","ST","Feature"
"244","MultiPolygon",-90.070149144844,29.9445951741202,"41032587","29","8936.59190098","517.349254202","","842","CAMP","ST","Feature"
"245","MultiPolygon",-90.0701664511934,29.944532202744,"41032587","29","8936.59190098","517.349254202","","842","CAMP","ST","Feature"
"246","MultiPolygon",-90.0701875123785,29.9444561392226,"41032587","29","8936.59190098","517.349254202","","842","CAMP","ST","Feature"
"247","MultiPolygon",-90.0702078003986,29.9443844450425,"41032587","29","8936.59190098","517.349254202","","842","CAMP","ST","Feature"
"248","MultiPolygon",-90.0741593266982,29.9489307231283,"41032608","30","8354.04763386","398.252614051","","938","LAFAYETTE","ST","Feature"
"249","MultiPolygon",-90.0741811193152,29.9488534157304,"41032608","30","8354.04763386","398.252614051","","938","LAFAYETTE","ST","Feature"
"250","MultiPolygon",-90.074183264744,29.9488540614129,"41032608","30","8354.04763386","398.252614051","","938","LAFAYETTE","ST","Feature"
"251","MultiPolygon",-90.0744137468105,29.9489062768548,"41032608","30","8354.04763386","398.252614051","","938","LAFAYETTE","ST","Feature"
"252","MultiPolygon",-90.0744210818431,29.9488938447136,"41032608","30","8354.04763386","398.252614051","","938","LAFAYETTE","ST","Feature"
"253","MultiPolygon",-90.0744218161958,29.9488926014373,"41032608","30","8354.04763386","398.252614051","","938","LAFAYETTE","ST","Feature"
"254","MultiPolygon",-90.074595091558,29.9489273908173,"41032608","30","8354.04763386","398.252614051","","938","LAFAYETTE","ST","Feature"
"255","MultiPolygon",-90.0745688349129,29.9490171578957,"41032608","30","8354.04763386","398.252614051","","938","LAFAYETTE","ST","Feature"
"256","MultiPolygon",-90.0745433354297,29.9491038057516,"41032608","30","8354.04763386","398.252614051","","938","LAFAYETTE","ST","Feature"
"257","MultiPolygon",-90.0745433196592,29.9491050559033,"41032608","30","8354.04763386","398.252614051","","938","LAFAYETTE","ST","Feature"
"258","MultiPolygon",-90.0745383110122,29.9491037576831,"41032608","30","8354.04763386","398.252614051","","938","LAFAYETTE","ST","Feature"
"259","MultiPolygon",-90.0741360125609,29.9490148912176,"41032608","30","8354.04763386","398.252614051","","938","LAFAYETTE","ST","Feature"
"260","MultiPolygon",-90.0741360204487,29.9490142661418,"41032608","30","8354.04763386","398.252614051","","938","LAFAYETTE","ST","Feature"
"261","MultiPolygon",-90.0741593266982,29.9489307231283,"41032608","30","8354.04763386","398.252614051","","938","LAFAYETTE","ST","Feature"
"262","MultiPolygon",-90.1077822101379,29.9754789221448,"41032722","31","15660.1160058","503.432425465","S","340","OLYMPIA","ST","Feature"
"263","MultiPolygon",-90.1078521075996,29.9754001821446,"41032722","31","15660.1160058","503.432425465","S","340","OLYMPIA","ST","Feature"
"264","MultiPolygon",-90.1081312272587,29.9755909423181,"41032722","31","15660.1160058","503.432425465","S","340","OLYMPIA","ST","Feature"
"265","MultiPolygon",-90.1080642324668,29.9756672085465,"41032722","31","15660.1160058","503.432425465","S","340","OLYMPIA","ST","Feature"
"266","MultiPolygon",-90.1080642247895,29.975667833622,"41032722","31","15660.1160058","503.432425465","S","340","OLYMPIA","ST","Feature"
"267","MultiPolygon",-90.1079972537366,29.9757422245965,"41032722","31","15660.1160058","503.432425465","S","340","OLYMPIA","ST","Feature"
"268","MultiPolygon",-90.1079302741014,29.9758172402521,"41032722","31","15660.1160058","503.432425465","S","340","OLYMPIA","ST","Feature"
"269","MultiPolygon",-90.1078632951653,29.9758922565843,"41032722","31","15660.1160058","503.432425465","S","340","OLYMPIA","ST","Feature"
"270","MultiPolygon",-90.107581257223,29.9757052195572,"41032722","31","15660.1160058","503.432425465","S","340","OLYMPIA","ST","Feature"
"271","MultiPolygon",-90.1076482358413,29.9756302033627,"41032722","31","15660.1160058","503.432425465","S","340","OLYMPIA","ST","Feature"
"272","MultiPolygon",-90.107715215963,29.9755551882043,"41032722","31","15660.1160058","503.432425465","S","340","OLYMPIA","ST","Feature"
"273","MultiPolygon",-90.1077822101379,29.9754789221448,"41032722","31","15660.1160058","503.432425465","S","340","OLYMPIA","ST","Feature"
"274","MultiPolygon",-90.0747132812107,29.9517359564008,"41033200","32","3186.37792124","271.454165126","S","401","RAMPART","ST","Feature"
"275","MultiPolygon",-90.0747372825692,29.9516542947127,"41033200","32","3186.37792124","271.454165126","S","401","RAMPART","ST","Feature"
"276","MultiPolygon",-90.0750409126061,29.9517697209168,"41033200","32","3186.37792124","271.454165126","S","401","RAMPART","ST","Feature"
"277","MultiPolygon",-90.0750169035858,29.9518520077346,"41033200","32","3186.37792124","271.454165126","S","401","RAMPART","ST","Feature"
"278","MultiPolygon",-90.0747132812107,29.9517359564008,"41033200","32","3186.37792124","271.454165126","S","401","RAMPART","ST","Feature"
"279","MultiPolygon",-90.0747823036372,29.9514996942137,"41033204","33","2992.85194317","268.009533117","S","413","RAMPART","ST","Feature"
"280","MultiPolygon",-90.0748048062306,29.9514230193849,"41033204","33","2992.85194317","268.009533117","S","413","RAMPART","ST","Feature"
"281","MultiPolygon",-90.0751091455515,29.9515390773762,"41033204","33","2992.85194317","268.009533117","S","413","RAMPART","ST","Feature"
"282","MultiPolygon",-90.0750866431657,29.9516157522559,"41033204","33","2992.85194317","268.009533117","S","413","RAMPART","ST","Feature"
"283","MultiPolygon",-90.0750859253737,29.951615745392,"41033204","33","2992.85194317","268.009533117","S","413","RAMPART","ST","Feature"
"284","MultiPolygon",-90.0747823036372,29.9514996942137,"41033204","33","2992.85194317","268.009533117","S","413","RAMPART","ST","Feature"
"285","MultiPolygon",-90.0748648206032,29.951217927135,"41033208","34","6780.51981064","368.485171131","S","427","RAMPART","ST","Feature"
"286","MultiPolygon",-90.0748850751132,29.9511487318984,"41033208","34","6780.51981064","368.485171131","S","427","RAMPART","ST","Feature"
"287","MultiPolygon",-90.0749053217119,29.9510801617337,"41033208","34","6780.51981064","368.485171131","S","427","RAMPART","ST","Feature"
"288","MultiPolygon",-90.0751557825316,29.9511652620029,"41033208","34","6780.51981064","368.485171131","S","427","RAMPART","ST","Feature"
"289","MultiPolygon",-90.0751576797848,29.9511585703305,"41033208","34","6780.51981064","368.485171131","S","427","RAMPART","ST","Feature"
"290","MultiPolygon",-90.0752897922426,29.9512034582393,"41033208","34","6780.51981064","368.485171131","S","427","RAMPART","ST","Feature"
"291","MultiPolygon",-90.0752877303791,29.9512100941317,"41033208","34","6780.51981064","368.485171131","S","427","RAMPART","ST","Feature"
"292","MultiPolygon",-90.0752667583551,29.9512792818628,"41033208","34","6780.51981064","368.485171131","S","427","RAMPART","ST","Feature"
"293","MultiPolygon",-90.0752472297545,29.9513478589443,"41033208","34","6780.51981064","368.485171131","S","427","RAMPART","ST","Feature"
"294","MultiPolygon",-90.0748648206032,29.951217927135,"41033208","34","6780.51981064","368.485171131","S","427","RAMPART","ST","Feature"
"295","MultiPolygon",-90.0747846840118,29.9499450322713,"41033226","35","2908.41270588","234.602608149","S","518","RAMPART","ST","Feature"
"296","MultiPolygon",-90.0748131326549,29.9498521603707,"41033226","35","2908.41270588","234.602608149","S","518","RAMPART","ST","Feature"
"297","MultiPolygon",-90.0748138740851,29.9498502920087,"41033226","35","2908.41270588","234.602608149","S","518","RAMPART","ST","Feature"
"298","MultiPolygon",-90.0750629887185,29.949905185102,"41033226","35","2908.41270588","234.602608149","S","518","RAMPART","ST","Feature"
"299","MultiPolygon",-90.0750359522069,29.9499999460118,"41033226","35","2908.41270588","234.602608149","S","518","RAMPART","ST","Feature"
"300","MultiPolygon",-90.0750330889675,29.9499992934791,"41033226","35","2908.41270588","234.602608149","S","518","RAMPART","ST","Feature"
"301","MultiPolygon",-90.0747846840118,29.9499450322713,"41033226","35","2908.41270588","234.602608149","S","518","RAMPART","ST","Feature"
"302","MultiPolygon",-90.0712569082996,29.9533763079942,"41033672","36","17472.217118","532.262643454","","150","BARONNE","ST","Feature"
"303","MultiPolygon",-90.0713987005687,29.9532332632931,"41033672","36","17472.217118","532.262643454","","150","BARONNE","ST","Feature"
"304","MultiPolygon",-90.0714587714895,29.9532513432668,"41033672","36","17472.217118","532.262643454","","150","BARONNE","ST","Feature"
"305","MultiPolygon",-90.0717540925711,29.9535698629917,"41033672","36","17472.217118","532.262643454","","150","BARONNE","ST","Feature"
"306","MultiPolygon",-90.0715800563782,29.953708222475,"41033672","36","17472.217118","532.262643454","","150","BARONNE","ST","Feature"
"307","MultiPolygon",-90.0715793298588,29.9537088406595,"41033672","36","17472.217118","532.262643454","","150","BARONNE","ST","Feature"
"308","MultiPolygon",-90.0715089869448,29.9537650520515,"41033672","36","17472.217118","532.262643454","","150","BARONNE","ST","Feature"
"309","MultiPolygon",-90.071507535521,29.9537662884351,"41033672","36","17472.217118","532.262643454","","150","BARONNE","ST","Feature"
"310","MultiPolygon",-90.071187779267,29.953450034387,"41033672","36","17472.217118","532.262643454","","150","BARONNE","ST","Feature"
"311","MultiPolygon",-90.0711856574788,29.9534475134301,"41033672","36","17472.217118","532.262643454","","150","BARONNE","ST","Feature"
"312","MultiPolygon",-90.0712569082996,29.9533763079942,"41033672","36","17472.217118","532.262643454","","150","BARONNE","ST","Feature"
"313","MultiPolygon",-90.0728904217746,29.9522610977224,"41033680","37","29806.7019959","889.312452247","","317","BARONNE","ST","Feature"
"314","MultiPolygon",-90.0725729376205,29.9521430349653,"41033680","37","29806.7019959","889.312452247","","317","BARONNE","ST","Feature"
"315","MultiPolygon",-90.0726518194871,29.9519156517716,"41033680","37","29806.7019959","889.312452247","","317","BARONNE","ST","Feature"
"316","MultiPolygon",-90.0729342353415,29.9520206737181,"41033680","37","29806.7019959","889.312452247","","317","BARONNE","ST","Feature"
"317","MultiPolygon",-90.0729767769823,29.9519261824961,"41033680","37","29806.7019959","889.312452247","","317","BARONNE","ST","Feature"
"318","MultiPolygon",-90.073631745476,29.9521700700416,"41033680","37","29806.7019959","889.312452247","","317","BARONNE","ST","Feature"
"319","MultiPolygon",-90.0736353186732,29.952171354552,"41033680","37","29806.7019959","889.312452247","","317","BARONNE","ST","Feature"
"320","MultiPolygon",-90.0735749385159,29.9523483116477,"41033680","37","29806.7019959","889.312452247","","317","BARONNE","ST","Feature"
"321","MultiPolygon",-90.0732791875789,29.9522342078256,"41033680","37","29806.7019959","889.312452247","","317","BARONNE","ST","Feature"
"322","MultiPolygon",-90.073203663288,29.9523597594533,"41033680","37","29806.7019959","889.312452247","","317","BARONNE","ST","Feature"
"323","MultiPolygon",-90.0732029375968,29.9523603776546,"41033680","37","29806.7019959","889.312452247","","317","BARONNE","ST","Feature"
"324","MultiPolygon",-90.0732007929072,29.9523597319642,"41033680","37","29806.7019959","889.312452247","","317","BARONNE","ST","Feature"
"325","MultiPolygon",-90.0728971395161,29.9522461767499,"41033680","37","29806.7019959","889.312452247","","317","BARONNE","ST","Feature"
